date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:17	62418/62418	---M-Z	200	added ('OK')	text/html	etag:%22b8c91-f3d2-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-jumbotron.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-jumbotron.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:18	399915/399915	---M-Z	200	added ('OK')	text/html	etag:%22b8c92-61a2b-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-list-group.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-list-group.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:18	163824/163824	---M-Z	200	added ('OK')	text/html	etag:%22b8c94-27ff0-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-navs.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-navs.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:18	208198/208198	---M-Z	200	added ('OK')	text/html	etag:%22b8c93-32d46-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-navbar.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-navbar.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:19	109833/109833	---M-Z	200	added ('OK')	text/html	etag:%22b8c95-1ad09-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-pagination.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-pagination.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:19	96343/96343	---M-Z	200	added ('OK')	text/html	etag:%22b8c96-17857-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-progress.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-elements-progress.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:20	203941/203941	---M-Z	200	added ('OK')	text/html	etag:%22b8cab-31ca5-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-tables-simple-table.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-tables-simple-table.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:20	236703/236703	---M-Z	200	added ('OK')	text/html	etag:%22b8caa-39c9f-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-tables-data-table.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-tables-data-table.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:20	60830/60830	---M-Z	200	added ('OK')	text/html	etag:%22b8c9b-ed9e-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-full-width.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-full-width.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:21	60957/60957	---M-Z	200	added ('OK')	text/html	etag:%22b8c9a-ee1d-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-full-width-2.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-full-width-2.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:21	253352/253352	---M--	200	added ('OK')	application/javascript	etag:%22b6a7a-3dda8-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/node_modules/nvd3/build/nv.d3.min.js	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/node_modules/nvd3/build/nv.d3.min.js	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:21	66502/66502	---M-Z	200	added ('OK')	text/html	etag:%22b8c9d-103c6-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-left-sidebar.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-left-sidebar.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:22	66612/66612	---M-Z	200	added ('OK')	text/html	etag:%22b8c9c-10434-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-left-sidebar-2.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-left-sidebar-2.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:22	66494/66494	---M-Z	200	added ('OK')	text/html	etag:%22b8c9f-103be-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-right-sidebar.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-right-sidebar.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:23	66604/66604	---M-Z	200	added ('OK')	text/html	etag:%22b8c9e-1042c-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-right-sidebar-2.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-carded-right-sidebar-2.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:23	60018/60018	---M-Z	200	added ('OK')	text/html	etag:%22b8ca0-ea72-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-full-width.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-full-width.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:24	65313/65313	---M-Z	200	added ('OK')	text/html	etag:%22b8ca4-ff21-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-left-sidebar.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-left-sidebar.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:24	65423/65423	---M-Z	200	added ('OK')	text/html	etag:%22b8ca1-ff8f-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-left-sidebar-2.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-left-sidebar-2.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:25	65911/65911	---M-Z	200	added ('OK')	text/html	etag:%22b8ca3-10177-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-left-sidebar-inner.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-left-sidebar-inner.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:25	66524/66524	---M-Z	200	added ('OK')	text/html	etag:%22b8ca2-103dc-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-left-sidebar-floating.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-left-sidebar-floating.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:25	65415/65415	---M-Z	200	added ('OK')	text/html	etag:%22b8ca8-ff87-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-right-sidebar.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-right-sidebar.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:26	65525/65525	---M-Z	200	added ('OK')	text/html	etag:%22b8ca5-fff5-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-right-sidebar-2.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-right-sidebar-2.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:26	66015/66015	---M-Z	200	added ('OK')	text/html	etag:%22b8ca7-101df-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-right-sidebar-inner.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-right-sidebar-inner.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:27	66615/66615	---M-Z	200	added ('OK')	text/html	etag:%22b8ca6-10437-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-right-sidebar-floating.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-right-sidebar-floating.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:27	59553/59553	---M-Z	200	added ('OK')	text/html	etag:%22b8ca9-e8a1-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-tabbed.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-simple-tabbed.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:27	53755/53755	---M-Z	200	added ('OK')	text/html	etag:%22b8c99-d1fb-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-blank.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-page-layouts-blank.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:28	77520/77520	---M-Z	200	added ('OK')	text/html	etag:%22b8cac-12ed0-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-typography.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-typography.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:29	593698/593698	---M-Z	200	added ('OK')	text/html	etag:%22b8c98-90f22-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-icons.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-icons.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:29	424057/424057	---M-Z	200	added ('OK')	text/html	etag:%22b8c87-67879-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-colors.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-colors.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:30	103424/103424	---M-Z	200	added ('OK')	text/html	etag:%22b8c97-19400-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-helper-classes.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/user-interface-helper-classes.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:30	57686/57686	---M-Z	200	added ('OK')	text/html	etag:%22b8c73-e156-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-charts-nvd3.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-charts-nvd3.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:30	86421/86421	---M-Z	200	added ('OK')	text/html	etag:%22b8c74-15195-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-collapse.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-collapse.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:31	178013/178013	---M-Z	200	added ('OK')	text/html	etag:%22b8c75-2b75d-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-modal.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-modal.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:31	76060/76060	---M-Z	200	added ('OK')	text/html	etag:%22b8c76-1291c-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-popovers.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-popovers.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:32	67575/67575	---M-Z	200	added ('OK')	text/html	etag:%22b8c77-107f7-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-snackbar.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-snackbar.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:32	73703/73703	---M-Z	200	added ('OK')	text/html	etag:%22b8c78-11fe7-5788f849b9b00%22	http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-tooltips.html	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/components-tooltips.html	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:33	1266/1266	---M--	200	added ('OK')	image/jpeg	etag:%22b47f7-4f2-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/images/avatars/profile.jpg	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/images/avatars/profile.jpg	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:33	609/609	---M--	200	added ('OK')	image/png	etag:%22b47a3-261-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/icons/flags/us.png	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/icons/flags/us.png	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:33	469/469	---M--	200	added ('OK')	image/png	etag:%22b47a0-1d5-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/icons/flags/es.png	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/icons/flags/es.png	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:34	492/492	---M--	200	added ('OK')	image/png	etag:%22b47a2-1ec-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/icons/flags/tr.png	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/icons/flags/tr.png	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:35	6215/6215	---M--	200	added ('OK')	image/jpeg	etag:%22b47f2-1847-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/images/avatars/james.jpg	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/images/avatars/james.jpg	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
15:59:35	5626/5626	---M--	200	added ('OK')	image/jpeg	etag:%22b47f5-15fa-5788f84ba1f80%22	http://bootstrap-material.fusetheme.com/assets/images/avatars/katherine.jpg	C:/Users/LADEJOBI%20BLESSING/Desktop/Template/PMS/bootstrap-material.fusetheme.com/assets/images/avatars/katherine.jpg	(from http://bootstrap-material.fusetheme.com/vertical-layout-below-toolbar-below-footer-left-navigation/)
